Crash_Location_ID,Street_No,Street_Direction,Beat_Of_Occurrence,Latitude,Longitude,Location
1293,5086,W,1384,41.91554224077466,-87.69094726559368,POINT (-87.5350 41.7323)
1294,2420,S,1560,41.942594252097756,-87.71417292086285,POINT (-87.8919 41.7630)
1295,9127,E,1194,41.956516209081094,-87.93802078128066,POINT (-87.8080 42.0071)
1296,3043,E,1736,42.014591934842585,-87.90959645272899,POINT (-87.5997 41.9865)
1297,4498,N,1648,41.940688031148746,-87.81804535075587,POINT (-87.8282 42.0007)
1298,1467,N,1534,41.86852594686166,-87.56946126597127,POINT (-87.8496 41.9538)
1299,3562,W,1518,41.76890371338888,-87.87825371894209,POINT (-87.5933 41.7736)
1300,615,E,1716,41.84694627051009,-87.64142438120656,POINT (-87.5254 41.9842)
1301,5393,S,1751,41.65560590566035,-87.53118604221604,POINT (-87.7061 42.0130)
1302,7694,S,1185,41.92303352870137,-87.60796162786971,POINT (-87.8232 41.7730)
1303,9375,S,1872,41.809463107135,-87.83796294809144,POINT (-87.7726 41.7390)
1304,3224,N,1292,41.647608827298235,-87.5584865906265,POINT (-87.8685 41.8478)
1305,7139,S,1335,41.66375263777395,-87.90089499426648,POINT (-87.6200 41.7111)
1306,2668,N,1732,41.78723725625227,-87.7433803844143,POINT (-87.6151 41.6524)
1307,7981,N,1116,41.86170017722701,-87.5672323987549,POINT (-87.5724 41.9994)
1308,131,W,1825,41.81639750060181,-87.67066840211211,POINT (-87.9288 41.9918)
1309,2984,S,1049,41.87529764057102,-87.76626928281436,POINT (-87.7040 41.7018)
1310,4279,S,1685,41.822511818340715,-87.81701859597038,POINT (-87.8500 41.7949)
1311,7127,E,1082,41.891447461282915,-87.7824582497663,POINT (-87.7968 41.9558)
1312,8231,W,1834,41.723267904574904,-87.7262444519761,POINT (-87.6103 41.8912)
1313,7695,E,1333,41.68288041112978,-87.80600154945341,POINT (-87.8593 41.7900)
1314,6641,W,1557,41.866644902757756,-87.53303349792543,POINT (-87.6719 41.9228)
1315,5469,S,1335,41.8241820164358,-87.54810738571221,POINT (-87.6651 41.9809)
1316,921,N,1532,41.650209708537076,-87.57431798334999,POINT (-87.5393 41.9919)
1317,7565,N,1960,41.784583116487354,-87.76283146908048,POINT (-87.6144 41.7840)
1318,8685,N,1221,41.68032772248658,-87.6496532568792,POINT (-87.6025 41.7060)
1319,9324,N,1635,41.84191559606602,-87.56081169104489,POINT (-87.7167 41.9869)
1320,8503,N,1746,41.79039551827096,-87.58281961517484,POINT (-87.8616 41.6752)
1321,8931,E,1733,41.87299772621915,-87.76598265411151,POINT (-87.7613 41.9142)
1322,3242,W,1323,41.94612884313269,-87.89279785928464,POINT (-87.7092 41.6934)
1323,546,S,1851,41.753874099859765,-87.90823524718948,POINT (-87.6551 41.7880)
1324,4347,E,1003,42.005598799582714,-87.6976331010052,POINT (-87.6848 41.7964)
1325,9997,W,1694,41.84354111022328,-87.6700962672114,POINT (-87.7745 41.7003)
1326,3811,N,1206,41.87495050352682,-87.58306610606924,POINT (-87.8286 41.9906)
1327,7207,W,1832,41.89865550182578,-87.81714369145676,POINT (-87.8693 41.6410)
1328,9006,W,1040,41.893357981345886,-87.86966239396898,POINT (-87.6486 41.9796)
1329,2033,N,1059,41.834168882357126,-87.78081755006515,POINT (-87.6689 41.9759)
1330,8437,N,1951,41.80293043062358,-87.79149844807444,POINT (-87.6513 41.7604)
1331,272,N,1574,41.6604371463874,-87.8843630393125,POINT (-87.7835 41.9076)
1332,3512,S,1644,41.64839262121445,-87.65764128594448,POINT (-87.8298 41.7361)
1333,1772,N,1507,41.776025253922455,-87.72634938489365,POINT (-87.6209 41.9283)
1334,9455,S,1572,41.7667911384408,-87.63712844243179,POINT (-87.6151 41.8532)
1335,4362,N,1884,41.78732415883882,-87.79186972952871,POINT (-87.7486 41.7541)
1336,7070,S,1843,41.692579916337515,-87.80320507113736,POINT (-87.6830 41.7921)
1337,921,W,1122,41.920503942804004,-87.74151814172157,POINT (-87.7831 41.9022)
1338,8191,E,1479,41.965646477614975,-87.57148891493404,POINT (-87.6452 41.9843)
1339,3431,W,1619,41.99671156144213,-87.92308185117173,POINT (-87.5890 41.6897)
1340,4436,W,1096,41.82709767533746,-87.60197021673548,POINT (-87.6509 41.8571)
1341,3761,N,1859,41.90632896566767,-87.78502520268374,POINT (-87.7247 41.7364)
1342,2051,S,1414,41.965109426905634,-87.58106000916884,POINT (-87.7474 41.9445)
1343,1166,E,1235,41.79895062221553,-87.60307473628893,POINT (-87.6702 41.6667)
1344,8568,N,1898,41.75757686205077,-87.79352027609364,POINT (-87.6545 41.9018)
1345,2034,N,1062,41.99595533122433,-87.64857185516492,POINT (-87.7053 41.7065)
1346,6468,N,1256,41.83595708940929,-87.87295424215515,POINT (-87.6775 41.8666)
1347,146,W,1561,41.82895647690454,-87.5635617480912,POINT (-87.8994 41.9576)
1348,4389,S,1905,41.70779811669413,-87.7701137529302,POINT (-87.5403 41.9269)
1349,7833,S,1348,41.68109890553788,-87.74863724155081,POINT (-87.6079 41.9261)
1350,8624,E,1671,41.96000060774374,-87.64358119856446,POINT (-87.7830 41.8368)
1351,8897,S,1124,41.87337060695126,-87.59524710058396,POINT (-87.7036 41.9785)
1352,8174,S,1482,41.76381334192739,-87.84073604780215,POINT (-87.9201 41.8635)
1353,2633,N,1317,41.7128597626083,-87.66223294125166,POINT (-87.9227 41.9887)
1354,4495,N,1504,41.85108896646446,-87.77536082156655,POINT (-87.8347 41.8477)
1355,8057,W,1719,41.86188932991924,-87.78514477191834,POINT (-87.6503 41.8323)
1356,7512,N,1048,41.71865756847313,-87.65018915394492,POINT (-87.5821 41.7245)
1357,9156,N,1409,41.963534184198764,-87.7773830248545,POINT (-87.7051 41.8470)
1358,1829,N,1932,41.672020459139226,-87.79463442993095,POINT (-87.7165 41.6934)
1359,9131,N,1136,41.775315372363245,-87.58892686858698,POINT (-87.7710 41.9705)
1360,4806,W,1201,41.89854607722976,-87.89746402799098,POINT (-87.8721 41.8968)
1361,807,N,1250,41.7441657382513,-87.65612509841131,POINT (-87.8903 42.0176)
1362,9656,E,1314,41.954516574016885,-87.83553533460794,POINT (-87.6205 41.6750)
1363,7487,E,1869,41.92114977410816,-87.933490738433,POINT (-87.5504 41.7315)
1364,8203,E,1368,41.939828680928294,-87.86995900707346,POINT (-87.7475 41.9733)
1365,1869,E,1429,41.68526048363315,-87.68520215749413,POINT (-87.6630 41.7902)
1366,7879,N,1830,41.69340790863831,-87.6421665795759,POINT (-87.5559 41.8172)
1367,5691,E,1807,41.748860020342946,-87.93115573090634,POINT (-87.9022 41.9670)
1368,7828,N,1480,41.83686932277507,-87.92470131381327,POINT (-87.6164 41.8383)
1369,5430,W,1314,41.92424610914578,-87.56093231176595,POINT (-87.6809 41.7135)
1370,9077,E,1500,41.95788173848915,-87.90921155639224,POINT (-87.6886 41.9790)
1371,3565,S,1721,41.90764742006373,-87.56444349338103,POINT (-87.8171 41.6518)
1372,1390,E,1355,41.992866814981646,-87.84417031622462,POINT (-87.6528 41.9803)
1373,7275,E,1485,41.92072253365406,-87.62919252393355,POINT (-87.6062 41.6592)
1374,825,N,1211,41.756381797061756,-87.80991203544268,POINT (-87.8926 41.8930)
1375,2266,E,1704,41.74073088804866,-87.57932414924414,POINT (-87.7159 41.6672)
1376,937,S,1044,41.90455313111442,-87.64580895652176,POINT (-87.8975 41.9084)
1377,6403,N,1541,41.71329081610205,-87.77123834738728,POINT (-87.5735 41.6529)
1378,3846,N,1571,41.6752316281079,-87.90795296924688,POINT (-87.7268 41.9601)
1379,1797,W,1583,41.842244692445355,-87.63226592277425,POINT (-87.6007 41.8171)
1380,8246,W,1092,41.95222379651601,-87.68090840249462,POINT (-87.7854 41.6755)
1381,7215,E,1265,41.67852434013855,-87.9387770785098,POINT (-87.8875 41.9086)
1382,727,W,1895,41.94091870304238,-87.93604366049158,POINT (-87.9226 41.8259)
1383,2737,W,1220,41.94839736165359,-87.60030695125907,POINT (-87.8218 41.7126)
1384,1914,W,1902,41.82326412003099,-87.83105210970322,POINT (-87.8374 41.6460)
1385,9789,N,1925,41.66177791780399,-87.67282385955421,POINT (-87.7047 41.7988)
1386,7658,N,1442,41.706344143473935,-87.7492299436986,POINT (-87.9309 41.6725)
1387,2467,N,1401,41.908821984561534,-87.57735939390085,POINT (-87.7214 41.6758)
1388,9042,W,1400,41.910475619096566,-87.55487633249695,POINT (-87.7755 41.7416)
1389,7313,N,1727,41.981375004563716,-87.52134076067487,POINT (-87.6976 41.8796)
1390,8195,W,1991,41.86142073569074,-87.87545266296095,POINT (-87.6450 41.8414)
1391,7907,N,1899,41.68716079973124,-87.5775551004803,POINT (-87.6737 41.6662)
1392,4877,N,1789,41.68613766409189,-87.8282710217739,POINT (-87.5264 42.0080)
1393,7288,S,1576,41.9140302957956,-87.69185733254389,POINT (-87.8819 41.9771)
1394,893,E,1858,41.709838172741,-87.72757540977493,POINT (-87.7595 41.7385)
1395,4676,W,1804,41.76478648985431,-87.93244498473959,POINT (-87.7616 41.6865)
1396,1934,S,1490,41.82514056263033,-87.54823606243944,POINT (-87.7648 41.9981)
1397,1381,N,1485,41.64941065347894,-87.90710263683732,POINT (-87.6612 41.8152)
1398,1291,W,1757,41.73455123026758,-87.65094805384875,POINT (-87.7343 41.7582)
1399,1641,N,1470,41.79499805123277,-87.61029712879252,POINT (-87.7227 41.8263)
1400,7491,E,1574,41.74626180102742,-87.60597910339997,POINT (-87.7584 41.9336)
1401,9180,S,1938,41.691820724437676,-87.88309230204989,POINT (-87.5235 41.7040)
1402,1219,E,1844,41.91664465796256,-87.75202062078665,POINT (-87.5504 41.9316)
1403,5017,S,1682,41.94899610896384,-87.59163987441772,POINT (-87.8108 41.9248)
1404,6882,N,1445,41.737842010934614,-87.81287473164092,POINT (-87.8931 41.8450)
1405,9548,E,1269,41.9342794079504,-87.74354555634264,POINT (-87.5873 41.9690)
1406,9753,E,1267,41.7865103544725,-87.82542656506607,POINT (-87.5212 41.6902)
1407,9611,N,1054,41.832540600524524,-87.74530840448816,POINT (-87.8171 41.8663)
1408,955,E,1528,41.9652804084594,-87.56710807251099,POINT (-87.7897 41.8108)
1409,9176,W,1520,41.92498239908492,-87.74884782296624,POINT (-87.5445 41.8005)
1410,7292,S,1616,41.94594440350015,-87.70651695282878,POINT (-87.6413 41.7360)
1411,975,S,1059,41.69200116330282,-87.7703299610127,POINT (-87.8158 41.7815)
1412,4134,S,1825,41.66649338181682,-87.7467507830546,POINT (-87.6960 41.6811)
1413,5371,W,1040,41.979493797053436,-87.9336268364005,POINT (-87.5434 41.7356)
1414,3973,S,1237,41.78737702243702,-87.8208268858166,POINT (-87.5990 41.7433)
1415,5296,N,1955,41.74939427766648,-87.75663567686843,POINT (-87.6284 41.9139)
1416,9106,E,1386,41.915384576619495,-87.67380527008305,POINT (-87.6305 41.6584)
1417,8229,W,1606,41.95783792670035,-87.75097818916736,POINT (-87.8652 41.8875)
1418,9904,S,1734,41.96774605632136,-87.79811684180494,POINT (-87.5936 41.7241)
1419,3021,N,1716,41.76007891362759,-87.77699853115546,POINT (-87.8240 41.6711)
1420,8988,E,1650,41.96384070865664,-87.8382368017358,POINT (-87.5492 41.7543)
1421,4037,E,1300,41.65555489886225,-87.5517124012349,POINT (-87.7869 41.7253)
1422,5069,W,1395,41.658871366754695,-87.72086784516782,POINT (-87.5798 41.8498)
1423,5234,W,1207,41.87693729416618,-87.9343680293737,POINT (-87.8282 41.7758)
1424,9517,W,1336,41.66398042026391,-87.93183257146379,POINT (-87.7239 42.0071)
1425,318,N,1593,41.76335148403386,-87.53135611332014,POINT (-87.8951 42.0061)
1426,2397,N,1730,41.895647274773836,-87.84699062562323,POINT (-87.6628 41.8086)
1427,2163,W,1514,41.768161420500604,-87.60164451869798,POINT (-87.5888 41.9421)
1428,2746,S,1178,41.708247916947236,-87.91552437334455,POINT (-87.6383 41.6450)
1429,1592,E,1396,41.74691323630446,-87.55311165058829,POINT (-87.7202 41.8482)
1430,6184,E,1371,41.81387862625517,-87.57274485846,POINT (-87.9211 41.9225)
1431,3931,N,1858,41.82064662503509,-87.7001408717775,POINT (-87.5480 41.7224)
1432,1313,E,1791,41.93754008791194,-87.93622056394103,POINT (-87.6437 41.6632)
1433,9478,S,1658,41.925058227183975,-87.83171943291019,POINT (-87.6267 41.6992)
1434,4312,E,1318,41.813590765731334,-87.76913448809265,POINT (-87.6062 41.8079)
1435,7315,N,1736,41.96135359265754,-87.74677307096601,POINT (-87.6259 41.8324)
1436,2384,N,1369,41.68341011266473,-87.8149749214038,POINT (-87.7547 41.7847)
1437,3240,S,1384,41.737034273086984,-87.92616189533688,POINT (-87.6319 41.8072)
1438,2140,S,1062,41.95463105613086,-87.69214648951085,POINT (-87.6775 41.8187)
1439,1705,E,1806,41.78363773467794,-87.7198550395682,POINT (-87.5813 41.9324)
1440,6925,E,1505,42.01284899234167,-87.82113973311978,POINT (-87.6030 41.6800)
1441,363,N,1239,41.81717624698058,-87.92405009362076,POINT (-87.9226 41.9322)
1442,2605,S,1195,41.940935536726236,-87.52227044136679,POINT (-87.7809 41.9017)
1443,9909,S,1678,41.7928766757253,-87.73756580153291,POINT (-87.9254 41.9218)
1444,4287,S,1963,41.801482337243726,-87.62247821845489,POINT (-87.8971 41.9191)
1445,3739,E,1222,41.785495595967994,-87.75002810527843,POINT (-87.6874 41.8188)
1446,2470,S,1061,41.91324873579411,-87.92186847783756,POINT (-87.5730 41.7203)
1447,4796,N,1129,41.8480567959428,-87.80996768706409,POINT (-87.8897 41.8439)
1448,6151,N,1990,41.998635682319986,-87.80555374077751,POINT (-87.7505 42.0040)
1449,557,E,1685,41.73533832028296,-87.58789178029942,POINT (-87.5574 41.8636)
1450,9018,W,1992,41.67821383819171,-87.66522340924006,POINT (-87.5980 41.6442)
1451,2809,E,1156,41.7894393643377,-87.82431944047141,POINT (-87.7217 41.6627)
1452,5151,W,1917,41.874350828905776,-87.53354921904318,POINT (-87.6159 42.0173)
1453,7562,S,1378,41.96710359602789,-87.80495243039289,POINT (-87.7205 41.6673)
1454,2720,E,1622,41.771554816938526,-87.52074170915193,POINT (-87.8736 41.6575)
1455,6507,N,1781,41.8884389654273,-87.52161124886848,POINT (-87.8876 41.7741)
1456,3742,S,1923,41.77307549878883,-87.85969158254636,POINT (-87.8609 42.0083)
1457,9767,N,1868,41.874543441537895,-87.80864873120088,POINT (-87.7926 41.7611)
1458,3999,S,1903,41.97622701987165,-87.73586143663644,POINT (-87.5492 41.7958)
1459,2404,E,1790,41.72791590405858,-87.66107771811788,POINT (-87.6041 41.8809)
1460,8781,W,1586,41.79361182400068,-87.7182200714184,POINT (-87.7582 41.6492)
1461,9740,S,1437,42.017440774643305,-87.53283458296445,POINT (-87.7329 41.9812)
1462,295,W,1975,41.9700516707348,-87.635924551021,POINT (-87.8284 41.8374)
1463,5344,S,1207,41.85456314600056,-87.85094116325915,POINT (-87.6442 41.8174)
1464,9883,N,1388,41.83631848490462,-87.89585902891027,POINT (-87.6028 41.9671)
1465,1137,N,1480,41.74814814527578,-87.65087145790207,POINT (-87.8397 42.0022)
1466,2065,S,1791,41.83653958252354,-87.87344997512407,POINT (-87.9224 41.8009)
1467,7010,W,1887,41.96230896934638,-87.60917572705898,POINT (-87.6780 41.7055)
1468,4544,E,1838,41.90036631504556,-87.80936459975065,POINT (-87.7037 41.9500)
1469,1008,E,1984,41.750216730707635,-87.80270482951664,POINT (-87.7711 41.7932)
1470,5446,N,1340,41.71655629000034,-87.9354646751964,POINT (-87.6696 41.9955)
1471,5353,E,1869,41.7407792440588,-87.64557526782008,POINT (-87.7087 42.0010)
1472,9440,N,1340,41.70450849652927,-87.89242670371283,POINT (-87.8348 41.6836)
1473,1436,E,1204,41.676343464489015,-87.61539015746531,POINT (-87.7730 42.0035)
1474,572,S,1161,41.799271746287985,-87.73341551479477,POINT (-87.7602 41.7799)
1475,2383,N,1540,41.683053849671346,-87.61060247771908,POINT (-87.5703 41.8856)
1476,9438,N,1392,41.7053267719363,-87.69475085353695,POINT (-87.5364 41.6532)
1477,5085,S,1769,41.84798338004901,-87.90537802575201,POINT (-87.5649 41.9778)
1478,278,N,1677,41.70254772400584,-87.61842601858382,POINT (-87.6379 41.8838)
1479,7060,E,1575,41.66427431162374,-87.91068421634421,POINT (-87.6943 41.8846)
1480,1888,E,1534,41.7606077630106,-87.73894527736088,POINT (-87.6505 41.9828)
1481,1266,N,1070,41.72372125747635,-87.86761333005911,POINT (-87.5456 41.8332)
1482,7492,E,1893,41.83581597143787,-87.62401922524928,POINT (-87.8350 41.7960)
1483,1041,W,1405,41.67889949214162,-87.55713168432142,POINT (-87.7152 41.9691)
1484,9110,N,1608,41.92567289931954,-87.70726701138952,POINT (-87.6504 41.9221)
1485,8074,S,1675,41.98436873738535,-87.71859813639433,POINT (-87.6547 42.0006)
1486,9078,W,1591,41.92250536610336,-87.61913545754324,POINT (-87.8340 41.9972)
1487,2753,N,1517,41.842474274212535,-87.9378668985502,POINT (-87.6936 41.7853)
1488,8214,S,1828,41.967053772279776,-87.55454137009323,POINT (-87.6057 41.8099)
1489,4570,E,1120,41.90406898431698,-87.85707149682172,POINT (-87.7405 41.7373)
1490,6354,S,1814,41.64400942653107,-87.52667006879298,POINT (-87.6068 41.8910)
1491,2354,W,1690,41.789754258054316,-87.6307733418566,POINT (-87.7888 41.7785)
1492,7438,E,1688,41.96336172177459,-87.61481451796571,POINT (-87.5457 41.9387)
1493,4800,N,1902,41.7714263660306,-87.66439474824308,POINT (-87.7158 41.6862)
1494,687,E,1217,41.6533817659397,-87.74190146323023,POINT (-87.6897 41.6842)
1495,8477,N,1056,41.92354826264987,-87.69991636878831,POINT (-87.9268 41.7177)
1496,4812,N,1366,41.94477454270749,-87.92051078787364,POINT (-87.8685 41.6720)
1497,8955,S,1699,41.70102560411646,-87.67793700603855,POINT (-87.6742 41.8756)
1498,5347,S,1504,41.84418938880041,-87.67703879716544,POINT (-87.7637 41.6960)
1499,5044,S,1744,41.712943066818376,-87.56569566509124,POINT (-87.7266 41.7008)
1500,2429,W,1767,41.913309079236775,-87.7276243298793,POINT (-87.9136 41.6454)
1501,5127,W,1925,41.74318917296745,-87.90759936288386,POINT (-87.5897 41.9372)
1502,8221,S,1455,41.76016174657407,-87.81139771339753,POINT (-87.6105 41.9487)
1503,9099,W,1104,41.96108892438324,-87.66463564691199,POINT (-87.8622 41.7016)
1504,7814,E,1077,41.82100249383863,-87.83951127764438,POINT (-87.6736 41.9210)
1505,9646,E,1230,41.89450669146294,-87.82217831482073,POINT (-87.5963 41.8047)
1506,3357,W,1914,41.79290175927454,-87.59540301312843,POINT (-87.6708 41.7310)
1507,8708,W,1258,41.753242605733625,-87.69458571265966,POINT (-87.8096 41.8761)
1508,7267,E,1264,41.87768166296137,-87.72641847865509,POINT (-87.6644 41.7078)
1509,6541,N,1331,41.69884587814995,-87.80625017394156,POINT (-87.8516 41.9276)
1510,39,E,1993,41.78173993751541,-87.63301022490812,POINT (-87.8063 41.6581)
1511,3343,E,1182,41.71943407420665,-87.81915825751419,POINT (-87.8392 42.0045)
1512,9079,W,1893,41.90440208743748,-87.63043332258944,POINT (-87.7061 41.6673)
1513,2845,E,1768,41.998799358571524,-87.91055737828768,POINT (-87.8945 41.8602)
1514,1099,W,1550,42.01829416784603,-87.57689263653552,POINT (-87.5480 41.9828)
1515,7028,W,1688,41.811105187967804,-87.73018208538211,POINT (-87.7999 41.6445)
1516,1824,S,1027,41.73596154806185,-87.75582663298643,POINT (-87.8480 41.8294)
1517,3156,E,1276,41.80827516074604,-87.68337016715239,POINT (-87.7314 41.7730)
1518,3094,N,1652,41.96196237578584,-87.67783932938356,POINT (-87.8237 41.8605)
1519,5659,S,1299,41.71828215784978,-87.8845452257062,POINT (-87.7153 41.7257)
1520,3779,W,1957,42.001796347628115,-87.62238189227719,POINT (-87.7936 41.6647)
1521,2897,W,1799,41.7699089921433,-87.82411011486097,POINT (-87.8845 41.8779)
1522,989,N,1091,42.01460539059112,-87.55991601032864,POINT (-87.8283 41.7984)
1523,4117,W,1480,41.95867137726291,-87.59650272136577,POINT (-87.7559 41.8765)
1524,6447,E,1573,41.947256802976014,-87.7945682625554,POINT (-87.9273 41.7200)
1525,4180,S,1458,41.760803776033846,-87.6007494968557,POINT (-87.6163 41.7687)
1526,1683,W,1451,41.64333534054021,-87.79031599029403,POINT (-87.6788 41.8534)
1527,5627,W,1365,41.785210505353874,-87.89760197371287,POINT (-87.6874 41.8654)
1528,7425,N,1859,41.75468756047182,-87.5360069397352,POINT (-87.7107 41.7815)
1529,934,E,1675,41.65421085635534,-87.66590715360951,POINT (-87.6921 41.7464)
1530,3599,W,1351,41.83203879747226,-87.74843819880171,POINT (-87.5474 41.7440)
1531,1981,N,1655,41.79315189828744,-87.77293519235695,POINT (-87.9364 41.7064)
1532,3057,W,1400,41.88113145774178,-87.80362375961153,POINT (-87.9199 41.7637)
1533,8985,N,1253,41.87605080243375,-87.52779200991976,POINT (-87.8596 41.7158)
1534,792,N,1781,41.68588372164074,-87.88340614864502,POINT (-87.8697 41.8808)
1535,5391,E,1881,42.01124690752812,-87.80778187525335,POINT (-87.8639 41.8562)
1536,6636,W,1803,41.71103394318775,-87.73609099108128,POINT (-87.6578 41.7854)
1537,2256,E,1459,41.80920412941059,-87.73924019107719,POINT (-87.7470 41.7638)
1538,3611,N,1699,41.82548466650482,-87.7420260765487,POINT (-87.5235 41.7303)
1539,1608,S,1917,41.94896386294137,-87.86617079735123,POINT (-87.8447 41.8435)
1540,5180,W,1499,41.677707246515965,-87.87912833861401,POINT (-87.8095 41.9892)
1541,6574,S,1950,41.802884826099245,-87.83299761374198,POINT (-87.5266 41.9006)
1542,985,W,1971,41.87883082468976,-87.55589901540313,POINT (-87.5907 41.9229)
1543,5777,E,1926,41.721759136217145,-87.89251775350951,POINT (-87.7427 41.9571)
1544,3677,E,1508,41.878437801531106,-87.6218814565832,POINT (-87.7071 41.7736)
1545,3381,E,1304,41.99099263826887,-87.62182967488398,POINT (-87.5859 41.6639)
1546,8712,E,1501,42.01905688984562,-87.59989643036315,POINT (-87.7380 41.8766)
1547,8783,E,1803,41.652331409180455,-87.56762149462446,POINT (-87.8535 41.7117)
1548,1051,S,1598,41.729523526732976,-87.82952480543365,POINT (-87.5921 41.8562)
1549,3634,E,1166,41.75791670400085,-87.84568502290706,POINT (-87.7141 41.9210)
1550,6343,N,1415,41.79166791816909,-87.74448762005845,POINT (-87.8757 41.9378)
1551,960,N,1462,41.732057719882214,-87.82866254912415,POINT (-87.7277 41.7547)
1552,6060,S,1920,41.71732543793102,-87.6315898046271,POINT (-87.7665 41.8347)
1553,8885,W,1114,42.002730460118656,-87.6729053777686,POINT (-87.5717 41.8760)
1554,5656,N,1433,41.9890382090528,-87.57250517101788,POINT (-87.8871 41.9514)
1555,4474,W,1992,41.65785715038118,-87.90524991253542,POINT (-87.5724 41.9293)
1556,2947,S,1356,41.76874894820985,-87.5556649999896,POINT (-87.7249 42.0154)
1557,7726,W,1928,41.79395645039779,-87.81679357679856,POINT (-87.7702 41.6431)
1558,527,W,1695,41.73082552317306,-87.73390837471067,POINT (-87.8720 41.8062)
1559,3225,W,1207,41.87897170085551,-87.75578319690534,POINT (-87.6457 41.7373)
1560,1876,W,1768,41.883344683724815,-87.62066910653614,POINT (-87.5507 41.6856)
1561,1764,S,1235,41.96319160676487,-87.76346001003863,POINT (-87.7823 41.9864)
1562,8713,N,1442,41.92153032198639,-87.54370767882725,POINT (-87.8385 42.0192)
1563,5798,E,1355,41.84617786424707,-87.56093576929179,POINT (-87.7070 41.7086)
1564,9209,W,1515,41.88836297261688,-87.57369231617281,POINT (-87.6056 41.6546)
1565,7100,N,1208,41.744115736986345,-87.91007150028774,POINT (-87.9384 41.7445)
1566,5110,N,1709,41.8653613521876,-87.58121161414734,POINT (-87.6748 41.9572)
1567,6645,S,1853,41.82590635680497,-87.61171311291385,POINT (-87.6895 41.7517)
1568,117,N,1125,41.69067089758022,-87.89652456225743,POINT (-87.8064 41.6616)
1569,2434,S,1138,41.73216682510153,-87.89488598331678,POINT (-87.7504 41.6599)
1570,5464,W,1339,41.750843511274205,-87.89751119916264,POINT (-87.8363 41.8024)
1571,584,W,1537,41.991237635479976,-87.93524031085411,POINT (-87.6082 41.9941)
1572,8587,E,1068,41.72754692296664,-87.70957359181827,POINT (-87.6735 41.7486)
1573,3789,E,1573,41.74991268307148,-87.53117439759686,POINT (-87.7163 41.8023)
1574,4168,E,1541,41.78035456943399,-87.75575242478209,POINT (-87.7751 41.6787)
1575,8466,N,1383,41.89222224067765,-87.7128818492073,POINT (-87.8176 41.8276)
1576,1390,W,1019,41.68493058913941,-87.53345268535662,POINT (-87.5945 41.9047)
1577,8358,S,1683,42.00249918074764,-87.83282346391482,POINT (-87.7504 41.7430)
1578,9760,E,1450,41.96891706363601,-87.57944249390873,POINT (-87.7294 41.7528)
1579,6155,S,1074,41.8593421077434,-87.71051600377106,POINT (-87.7213 41.9600)
1580,5421,S,1573,41.89613438962149,-87.70081986384153,POINT (-87.7517 41.6439)
1581,8921,E,1939,41.6463309790728,-87.79586697997294,POINT (-87.8324 41.8819)
1582,2044,W,1665,41.768799014632414,-87.7041345683939,POINT (-87.8895 41.7897)
1583,4198,E,1276,41.94235088765135,-87.90928014601911,POINT (-87.8986 41.7534)
1584,3497,S,1048,41.66944353004111,-87.61884969950206,POINT (-87.6219 41.8899)
1585,779,E,1211,41.74727925700007,-87.8204311401514,POINT (-87.8461 41.9572)
1586,214,S,1855,41.86241279476704,-87.56720450161254,POINT (-87.9166 41.8522)
1587,3763,S,1920,41.7374369505256,-87.78550270826486,POINT (-87.6050 41.6518)
1588,9769,E,1651,41.99491163017492,-87.8800138735955,POINT (-87.8753 41.8153)
1589,6732,N,1622,41.68980227970563,-87.64772973876524,POINT (-87.6774 41.8158)
1590,3118,E,1994,41.943009856004956,-87.87087717922033,POINT (-87.7978 41.8466)
1591,5792,N,1695,41.833020502924434,-87.62345418347194,POINT (-87.8869 41.8950)
1592,8784,S,1540,41.925125694811584,-87.53339286070943,POINT (-87.7659 41.6473)
1593,2721,S,1709,41.75807182475835,-87.61258779510598,POINT (-87.9338 41.8308)
1594,8906,N,1191,41.83550604887858,-87.93057131565884,POINT (-87.5868 41.8636)
1595,9128,S,1315,41.96559743289481,-87.68804796901783,POINT (-87.7243 41.7705)
1596,6048,N,1901,41.81741367766678,-87.64792751819272,POINT (-87.8816 41.8940)
1597,8033,N,1563,41.7766935475259,-87.59330750316556,POINT (-87.8405 41.7267)
1598,2,S,1661,41.843739046776044,-87.91647903024561,POINT (-87.7519 41.7606)
1599,6369,W,1780,41.91259784615382,-87.73835471226003,POINT (-87.8607 42.0058)
1600,1950,N,1562,41.808554071289436,-87.71514423349187,POINT (-87.8272 41.7723)
1601,6733,E,1900,41.996773250554064,-87.86896755768944,POINT (-87.7156 41.7717)
1602,7834,E,1758,41.752079413136094,-87.80457107992153,POINT (-87.5903 41.8664)
1603,918,S,1113,41.82067617034427,-87.75510687497241,POINT (-87.7712 42.0090)
1604,3175,W,1170,41.92763251054975,-87.59005193105772,POINT (-87.6389 42.0136)
1605,7015,S,1468,41.90186601438839,-87.5496488222505,POINT (-87.5718 41.8603)
1606,90,W,1678,41.968183599918525,-87.67606241185457,POINT (-87.8492 41.6404)
1607,1710,N,1921,42.01878748865882,-87.77412302187098,POINT (-87.6010 41.9822)
1608,3042,N,1014,41.802206164942135,-87.83330697252443,POINT (-87.6219 41.8567)
1609,106,N,1715,41.68223733431766,-87.52750322253681,POINT (-87.7901 41.7791)
1610,9079,N,1288,41.65155803470703,-87.52713160080792,POINT (-87.5244 41.9551)
